incident_id,timestamp,attack_type,affected_systems,severity_level,response_time_min,country,industry,data_compromised,resolution_status,flow_bytes_per_s,flow_packets_per_s,protocol,source_ip,destination_ip,attack_success
INC-10949,2023-09-02 20:13:00,Malware,Database,High,1108,Russia,Healthcare,269.4,Unresolved,176740.55,3544.94,DNS,192.168.196.89,10.0.247.186,Yes
INC-10950,2023-07-25 10:32:00,Brute Force,Network Router,Critical,144,UK,Education,385.1,Resolved,236387.66,3178.87,DNS,192.168.110.186,10.0.58.212,Yes
INC-10951,2023-12-18 04:23:00,DDoS,Network Router,Medium,1140,UK,Manufacturing,112.5,Resolved,78488.09,5642.98,TCP,192.168.40.115,10.0.227.12,No
INC-10952,2023-08-19 17:57:00,SQL Injection,End-User System,Critical,806,India,Government,68.82,Unresolved,606442.18,8953.37,SMTP,192.168.158.140,10.0.69.93,No
INC-10953,2023-05-18 18:04:00,Ransomware,Cloud Infrastructure,Critical,378,Germany,Tech,112.92,Unresolved,835239.14,1498.02,TCP,192.168.156.139,10.0.61.63,Yes
INC-10954,2023-04-18 06:52:00,SQL Injection,Database,Low,732,UK,Finance,41.93,Resolved,751111.21,2657.6,ICMP,192.168.65.234,10.0.156.50,No
INC-10955,2023-02-25 16:46:00,SQL Injection,Network Router,High,452,Australia,Finance,465.38,Resolved,968984.45,5175.51,TCP,192.168.50.191,10.0.49.18,No
INC-10956,2023-09-06 21:32:00,Ransomware,Web Server,Medium,1304,UK,Government,263.28,Unresolved,449125.43,2087.56,HTTPS,192.168.34.165,10.0.171.250,No
INC-10957,2023-10-15 15:11:00,DDoS,IoT Device,Critical,273,Russia,Healthcare,233.67,Unresolved,523520.93,8266.81,UDP,192.168.225.98,10.0.199.230,Yes
INC-10958,2023-07-08 22:44:00,SQL Injection,Database,Low,162,China,Education,320.16,Unresolved,12997.94,7366.54,DNS,192.168.12.143,10.0.135.193,Yes
INC-10959,2023-06-20 18:53:00,DDoS,IoT Device,High,1205,UK,Finance,230.39,Resolved,238807.73,5822.26,DNS,192.168.235.26,10.0.3.9,No
INC-10960,2023-06-19 01:54:00,Brute Force,Web Server,Low,505,China,Healthcare,381.74,Unresolved,568623.15,6026.25,TCP,192.168.82.130,10.0.250.185,Yes
INC-10961,2023-10-25 10:30:00,Ransomware,IoT Device,High,1183,Germany,Retail,225.06,Unresolved,70467.01,7497.71,HTTP,192.168.53.138,10.0.241.9,No
INC-10962,2023-06-30 08:09:00,Phishing,Database,Critical,1318,Germany,Government,49.07,Resolved,46641.97,1121.82,SMTP,192.168.67.248,10.0.36.81,Yes
INC-10963,2023-03-06 19:25:00,DDoS,Cloud Infrastructure,Low,551,Canada,Healthcare,141.2,Unresolved,823829.71,1148.23,SMTP,192.168.203.198,10.0.166.30,No
INC-10964,2023-08-13 01:10:00,Phishing,Database,Medium,756,Brazil,Tech,381.79,Resolved,352618.55,9097.12,UDP,192.168.215.12,10.0.160.127,No
INC-10965,2023-07-22 02:41:00,Malware,Database,High,606,Brazil,Education,448.79,Resolved,303566.58,7789.85,HTTPS,192.168.48.214,10.0.253.98,No
INC-10966,2023-11-04 07:17:00,SQL Injection,Network Router,Low,1398,China,Finance,488.23,Unresolved,94451.04,5208.43,TCP,192.168.147.240,10.0.195.106,Yes
INC-10967,2023-05-10 06:39:00,DDoS,End-User System,Critical,597,UK,Retail,475.52,Unresolved,842131.25,461.63,DNS,192.168.239.57,10.0.53.225,No
INC-10968,2023-12-16 01:30:00,Brute Force,End-User System,High,676,India,Education,123.89,Resolved,724853.58,3758.94,DNS,192.168.7.116,10.0.229.163,No
INC-10969,2023-04-08 02:09:00,Brute Force,Database,Critical,914,Brazil,Retail,136.99,Unresolved,943593.63,51.76,UDP,192.168.92.1,10.0.220.255,No
INC-10970,2023-01-15 19:28:00,Malware,Database,Medium,366,USA,Government,317.49,Unresolved,280748.37,7566.78,HTTP,192.168.177.42,10.0.103.186,Yes
INC-10971,2023-07-26 12:07:00,Brute Force,IoT Device,Medium,340,Brazil,Finance,428.62,Unresolved,935201.62,9284.96,ICMP,192.168.22.77,10.0.167.159,Yes
INC-10972,2023-09-25 16:54:00,Phishing,IoT Device,High,710,China,Manufacturing,194.94,Unresolved,807679.47,619.11,UDP,192.168.216.236,10.0.69.0,Yes
INC-10973,2023-03-28 18:23:00,Malware,End-User System,Medium,505,Germany,Tech,460.46,Resolved,720766.58,5125.21,TCP,192.168.168.225,10.0.213.1,No
INC-10974,2023-12-02 02:02:00,SQL Injection,Web Server,Critical,696,Brazil,Healthcare,379.19,Unresolved,881547.9,7326.52,DNS,192.168.137.174,10.0.209.60,No
INC-10975,2023-09-13 09:04:00,Ransomware,Cloud Infrastructure,Critical,600,Australia,Manufacturing,371.68,Unresolved,511069.48,4930.13,TCP,192.168.205.69,10.0.226.193,Yes
INC-10976,2023-11-06 14:13:00,DDoS,Web Server,Critical,232,France,Tech,284.89,Resolved,320439.16,6813.56,HTTPS,192.168.41.1,10.0.22.43,Yes
INC-10977,2023-12-10 06:01:00,Brute Force,Database,Critical,457,Germany,Tech,241.72,Resolved,126453.04,2932.35,ICMP,192.168.8.71,10.0.48.159,No
INC-10978,2023-02-03 09:40:00,DDoS,Database,Critical,945,Brazil,Healthcare,120.29,Resolved,392389.54,4552.0,HTTP,192.168.150.218,10.0.215.146,Yes
INC-10979,2023-02-09 17:43:00,Brute Force,Web Server,Critical,586,France,Education,360.84,Resolved,626443.02,6733.07,UDP,192.168.96.61,10.0.178.76,No
INC-10980,2023-05-31 13:26:00,SQL Injection,Web Server,High,1419,Canada,Healthcare,397.68,Resolved,868850.14,6935.26,SMTP,192.168.29.235,10.0.221.51,No
INC-10981,2023-11-09 21:21:00,Man-in-the-Middle,End-User System,Low,1157,India,Retail,291.63,Resolved,332904.27,1141.76,TCP,192.168.69.228,10.0.78.153,No
INC-10982,2023-02-27 10:52:00,Brute Force,End-User System,Medium,560,Canada,Government,207.52,Resolved,313511.84,6160.04,HTTP,192.168.146.101,10.0.215.224,Yes
INC-10983,2023-02-03 14:49:00,DDoS,Cloud Infrastructure,High,881,USA,Government,294.72,Unresolved,435671.42,4641.96,TCP,192.168.65.184,10.0.93.236,Yes
INC-10984,2023-01-26 04:45:00,Ransomware,Cloud Infrastructure,Low,543,India,Manufacturing,78.49,Unresolved,105269.71,6377.58,DNS,192.168.96.138,10.0.32.54,No
INC-10985,2023-06-12 11:33:00,Ransomware,Database,Low,1353,Germany,Manufacturing,173.78,Unresolved,267576.12,1568.03,ICMP,192.168.84.111,10.0.28.200,Yes
INC-10986,2023-09-12 21:55:00,Ransomware,Cloud Infrastructure,Medium,546,Germany,Education,10.71,Unresolved,640705.55,8262.3,TCP,192.168.215.249,10.0.189.170,No
INC-10987,2023-09-01 03:19:00,Brute Force,Web Server,Medium,346,UK,Education,21.08,Resolved,211706.7,5005.55,DNS,192.168.181.235,10.0.6.15,Yes
INC-10988,2023-02-03 03:27:00,Man-in-the-Middle,End-User System,High,689,USA,Healthcare,352.45,Resolved,8142.51,7042.64,SMTP,192.168.95.72,10.0.60.40,Yes
INC-10989,2023-08-30 13:43:00,Phishing,IoT Device,Critical,210,France,Finance,475.94,Resolved,896536.23,5839.67,UDP,192.168.227.100,10.0.17.250,No
INC-10990,2023-02-18 00:24:00,DDoS,Cloud Infrastructure,Low,1237,India,Manufacturing,374.11,Resolved,791569.5,169.13,HTTP,192.168.171.1,10.0.65.59,No
INC-10991,2023-12-24 14:03:00,Ransomware,Network Router,Low,1124,Germany,Healthcare,481.87,Resolved,455953.53,2415.64,TCP,192.168.111.202,10.0.102.135,Yes
INC-10992,2023-12-30 00:33:00,Brute Force,Network Router,High,69,China,Finance,241.33,Resolved,193298.13,8770.4,TCP,192.168.189.65,10.0.58.194,Yes
INC-10993,2023-05-11 09:54:00,Man-in-the-Middle,End-User System,Medium,1093,UK,Healthcare,445.38,Resolved,1375.28,9932.95,DNS,192.168.255.224,10.0.170.189,Yes
INC-10994,2023-04-22 00:27:00,DDoS,Database,Low,440,Canada,Government,374.28,Unresolved,875325.47,8557.8,HTTP,192.168.119.115,10.0.233.119,Yes
INC-10995,2023-01-22 23:28:00,Brute Force,Cloud Infrastructure,Low,244,Germany,Retail,167.01,Resolved,479461.94,1038.64,DNS,192.168.202.12,10.0.107.180,Yes
INC-10996,2023-12-13 05:51:00,Ransomware,End-User System,Critical,238,China,Education,307.88,Resolved,191342.59,8991.53,HTTPS,192.168.214.209,10.0.0.68,Yes
INC-10997,2023-12-22 18:03:00,DDoS,Database,Medium,1047,China,Government,248.06,Resolved,612514.88,1890.54,SMTP,192.168.227.20,10.0.26.90,No
INC-10998,2023-02-02 00:04:00,SQL Injection,Web Server,High,192,Russia,Education,95.02,Unresolved,741940.11,2384.19,TCP,192.168.203.73,10.0.74.23,Yes
INC-10999,2023-07-14 18:19:00,Ransomware,Cloud Infrastructure,Low,301,Brazil,Tech,139.81,Unresolved,629093.69,3086.32,ICMP,192.168.31.222,10.0.4.242,No
